date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2007:53:56%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/campus-life-detail/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='2'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/campus-life-detail/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life-detail/)
13:23:57	3614/3614	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:33%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/painting.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/painting.png	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life/)
13:23:58	42836/42836	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2007:53:57%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/campus-life-detail/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=none%20stroke=black%20stroke-width=2%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cpolyline%20points=0,18%2012,6%2024,18%20/%3E%3C/svg%3E	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/campus-life-detail/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://template-kit.rootlayers.com/campusa/template-kit/campus-life-detail/)
13:23:58	18842/18842	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Sep%202021%2014:11:11%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-267.css?ver=1631023871	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-2673d5a.css	(from https://template-kit.rootlayers.com/campusa/template-kit/event/)
13:23:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2007:53:58%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/event/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='2'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/event/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://template-kit.rootlayers.com/campusa/template-kit/event/)
13:23:59	42836/42836	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2007:53:59%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/event/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=none%20stroke=black%20stroke-width=2%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cpolyline%20points=0,18%2012,6%2024,18%20/%3E%3C/svg%3E	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/event/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://template-kit.rootlayers.com/campusa/template-kit/event/)
13:24:00	17059/17059	---M-Z	200	added ('OK')	text/css	date:Sat,%2004%20Sep%202021%2007:24:51%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-263.css?ver=1630740291	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-26305c7.css	(from https://template-kit.rootlayers.com/campusa/template-kit/contact-us/)
13:24:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Nov%202021%2007:54:00%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/contact-us/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='none'%20stroke='black'%20stroke-width='2'%20stroke-linecap='square'%20stroke-miterlimit='10'%3E%3Cpolyline%20points='0,18%2012,6%2024,18%20'/%3E%3C/svg%3E%22	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/contact-us/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://template-kit.rootlayers.com/campusa/template-kit/contact-us/)
13:24:02	42836/42836	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Nov%202021%2007:54:01%20GMT	https://template-kit.rootlayers.com/campusa/template-kit/contact-us/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=none%20stroke=black%20stroke-width=2%20stroke-linecap=square%20stroke-miterlimit=10%3E%3Cpolyline%20points=0,18%2012,6%2024,18%20/%3E%3C/svg%3E	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/template-kit/contact-us/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://template-kit.rootlayers.com/campusa/template-kit/contact-us/)
13:24:02	2117/2117	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Sep%202021%2012:47:25%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/discuss.png	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/discuss.png	(from https://template-kit.rootlayers.com/campusa/template-kit/contact-us/)
13:24:04	106651/106651	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2002:52:11%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/library-background-from-white-bookshelves-with-boo-TLNGA4V.jpeg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/library-background-from-white-bookshelves-with-boo-TLNGA4V.jpg	(from https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-5.css?ver=1631022874)
13:24:04	65062/65062	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:36%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/students-talking-AANAYM7.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/students-talking-AANAYM7.jpg	(from https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-5.css?ver=1631022874)
13:24:05	84160/84160	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2002:52:18%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/library-designed-by-zaha-hadid-in-new-campus-of-th-S753HUL.jpeg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/library-designed-by-zaha-hadid-in-new-campus-of-th-S753HUL.jpg	(from https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-5.css?ver=1631022874)
13:24:06	72919/72919	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:22%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/creative-students-A27YFWY.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/creative-students-A27YFWY.jpg	(from https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-255.css?ver=1631022555)
13:24:06	62509/62509	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:31%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/pretty-student-J6G7MX9.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/pretty-student-J6G7MX9.jpg	(from https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-255.css?ver=1631022555)
13:24:06	47713/47713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:34%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/students-and-teacher-YGK34TW.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/students-and-teacher-YGK34TW.jpg	(from https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-257.css?ver=1631023349)
13:24:06	89320/89320	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:38%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/university-students-studying-together-PGUHBPW.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/university-students-studying-together-PGUHBPW.jpg	(from https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-5.css?ver=1631022874)
13:24:08	59581/59581	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Sep%202021%2014:21:30%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/mobile-students-6LYRQ3W.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/08/mobile-students-6LYRQ3W.jpg	(from https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/elementor/css/post-261.css?ver=1631016906)
13:24:09	284703/284703	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Sep%202021%2004:34:21%20GMT	https://template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-2.jpg	D:/Gems/mbaallwebsite/template-kit.rootlayers.com/campusa/wp-content/uploads/sites/31/2021/09/Mask-Group-2.jpg	(from https://template-kit.rootlayers.com/campusa/template-kit/staff/)
